date,show_name,url,name,image_url,address,business_hours,telephone
2021/01/12,食尚玩家,https://supertaste.tvbs.com.tw/review/328040,三十三年知高飯,https://cc.tvbs.com.tw/img/program/upload/2021/01/12/20210112110316-8355591b.jpg,新北市三重區溪尾街206號,10：30～凌晨01：00,02-2287-5997
2021/01/12,食尚玩家,https://supertaste.tvbs.com.tw/review/328040,上賀麵食館,https://cc.tvbs.com.tw/img/program/upload/2021/01/12/20210112110318-90779124.jpg,台北市文山區羅斯福路三段333巷2-1號,11：00～22：30,02-2369-0429
2021/01/12,食尚玩家,https://supertaste.tvbs.com.tw/review/328040,固湯頭切仔麵,https://cc.tvbs.com.tw/img/program/upload/2021/01/12/20210112110325-70b1f708.jpg,新北市永和區自由街71號,07：30～15：30、16：30～20：30（週三休）,0972-289-328
2021/01/12,食尚玩家,https://supertaste.tvbs.com.tw/review/328040,市場早餐店,https://cc.tvbs.com.tw/img/program/upload/2021/01/12/20210112110337-86c588aa.jpg,新北市金山區中山路188號（金山第一市場）,06：00～10：30,0935-138-520
2021/01/12,食尚玩家,https://supertaste.tvbs.com.tw/review/328040,阿月麵線,https://cc.tvbs.com.tw/img/program/upload/2021/01/12/20210112110321-57ca8daa.jpg,新北市金山區忠孝一路72號,06：00～12：30,0930-341-226
2021/01/07,瘋狂總部,https://supertaste.tvbs.com.tw/review/327982,曹員外的店,https://cc.tvbs.com.tw/img/program/upload/2021/01/07/20210107113058-b66c7acb.jpg,屏東縣牡丹鄉石門村大梅路12號,10：00～14：00、17：00～21：00（週一休） ,08-882-1787
2021/01/13,2天1夜go,https://supertaste.tvbs.com.tw/review/328074,永光餅行／西點麵包,https://cc.tvbs.com.tw/img/program/upload/2021/01/13/20210113105608-69f4632c.jpg,雲林縣林內鄉中正路189號,11：00～22：00,05-589-5297
2021/01/13,2天1夜go,https://supertaste.tvbs.com.tw/review/328074,九芎落羽松,https://cc.tvbs.com.tw/img/program/upload/2021/01/13/20210113105630-a7a71e16.jpg,雲林縣林內鄉（導航直接設定九芎村落羽松祕境即可）,,
2021/01/13,2天1夜go,https://supertaste.tvbs.com.tw/review/328074,三好國際酒店 Sun Hao International Hotel,https://cc.tvbs.com.tw/img/program/upload/2021/01/13/20210113105603-f3f7c3dc.jpg,雲林縣斗六市斗六五路35號,,05-551-0999
2021/01/13,2天1夜go,https://supertaste.tvbs.com.tw/review/328074,東方葉全牛料理店,https://cc.tvbs.com.tw/img/program/upload/2021/01/13/20210113105614-4ff1f9b3.jpg,嘉義市西區仁愛路228號,11：00∼21：00 ,05-222-0033
2021/01/14,瘋狂總部,https://supertaste.tvbs.com.tw/review/328102,春桂雞肉,https://cc.tvbs.com.tw/img/program/upload/2021/01/14/20210114113849-d87036c0.jpg,台北市信義區永吉路326巷17號,11：30～14：00、17：00～20：00（週日休）,02-2762-3068
2021/01/18,熱血48小時,https://supertaste.tvbs.com.tw/review/328145,新宿內臟燒肉,https://cc.tvbs.com.tw/img/program/upload/2021/01/18/20210118103305-ebb9292b.jpg,高雄市新興區忠孝一路35號,17：30〜24：00,07-281-8911
2021/01/18,熱血48小時,https://supertaste.tvbs.com.tw/review/328148,九龍滷粿,https://cc.tvbs.com.tw/img/program/upload/2021/01/18/20210118105400-4a95e727.jpg,屏東縣屏東市勝利路248號,11：00～14：00、17：00～19：30（週日休）,0976-687-519
2021/01/19,食尚玩家,https://supertaste.tvbs.com.tw/review/328178,藏寶莊園,https://cc.tvbs.com.tw/img/program/upload/2021/01/19/20210119121324-e2175182.jpg,台中市太平區山田路長青巷26-2號,12：00～17：00（週二休，採電話預約）,0978-360-635
2021/01/12,食尚玩家,https://supertaste.tvbs.com.tw/review/328040,上村牧場（微風台北車站店）,https://cc.tvbs.com.tw/img/program/upload/2021/01/12/20210112110312-ccf99831.jpg,台北市中正區北平西路3-2號,10：00～20：00,02-2311-5592
2021/01/13,2天1夜go,https://supertaste.tvbs.com.tw/review/328074,翁聚德觀光工廠,https://cc.tvbs.com.tw/img/program/upload/2021/01/13/20210113105615-dfdf0be7.jpg,嘉義縣中埔鄉和睦村司公廍4-1號,08：00～20：00,0912-148-193
2021/01/13,2天1夜go,https://supertaste.tvbs.com.tw/review/328074,清豐濤月景觀餐廳,https://cc.tvbs.com.tw/img/program/upload/2021/01/13/20210113105626-ba7df093.jpg,嘉義縣番路鄉凸湖5-3號,11：00 ~ 21：00（週二休）,05-259-3133
2021/01/14,瘋狂總部,https://supertaste.tvbs.com.tw/review/328102,老上海包子,https://cc.tvbs.com.tw/img/program/upload/2021/01/14/20210114113844-b97e5da7.jpg,台北市信義區虎林街108巷4號,10：00～12：00、15：00～19：00（週一休）,02-2765-9155
2021/01/14,瘋狂總部,https://supertaste.tvbs.com.tw/review/328102,安東食園,https://cc.tvbs.com.tw/img/program/upload/2021/01/14/20210114113836-c1eb077a.jpg,台北市大安區瑞安街75號（安東巿場內）,09：00～13：30（週一休）,02-2706-9348
2021/01/14,瘋狂總部,https://supertaste.tvbs.com.tw/review/328102,湖光市場成功肉圓,https://cc.tvbs.com.tw/img/program/upload/2021/01/14/20210114113840-57cc2c83.jpg,台北市內湖區成功路四段26號,09：30～17：00／週一、二09：30～13：00,0918-350-805
2021/01/14,瘋狂總部,https://supertaste.tvbs.com.tw/review/328102,祥記號美食,https://cc.tvbs.com.tw/img/program/upload/2021/01/14/20210114113857-75bf6f67.jpg,台北市中正區羅斯福路四段92號（水源市場1樓62號攤）, 11：00～15:00、17：00～20：00（週一休）,02-2367-0077
2021/01/14,瘋狂總部,https://supertaste.tvbs.com.tw/review/328102,賢夫美食,https://cc.tvbs.com.tw/img/program/upload/2021/01/14/20210114134901-2ff93ecd.jpg,台北市中正區羅斯福路四段92號（水源市場1樓79號攤）,10：00～18：00（週日、一休）,02-2367-9223
2021/01/18,熱血48小時,https://supertaste.tvbs.com.tw/review/328148,卡那歲工作坊,https://cc.tvbs.com.tw/img/program/upload/2021/01/18/20210118105405-39198aeb.jpg,台東縣延平鄉武陵村3鄰明野路44-2號,10：00～17：00（週一休，需預約）,0929-260-655
2021/01/18,熱血48小時,https://supertaste.tvbs.com.tw/review/328148,黎明紅茶,https://cc.tvbs.com.tw/img/program/upload/2021/01/18/20210118105415-0e7d1468.jpg,花蓮縣花蓮市南京街185號,06：00～18：00,03-835-6883
2021/01/18,熱血48小時,https://supertaste.tvbs.com.tw/review/328148,淇珍御果友善農場,https://cc.tvbs.com.tw/img/program/upload/2021/01/18/20210118105411-8bb89293.jpg,宜蘭縣礁溪鄉二結路20-3號,採電話預約,0928-064-755
2021/01/18,熱血48小時,https://supertaste.tvbs.com.tw/review/328148,眼鏡仔豬血湯旗艦店,https://cc.tvbs.com.tw/img/program/upload/2021/01/18/20210118105412-04d73f18.jpg,新北市板橋區南雅南路一段60號,24小時營業,02-2272-4469
2021/01/18,熱血48小時,https://supertaste.tvbs.com.tw/review/328148,苗圃義大利餐廳,https://cc.tvbs.com.tw/img/program/upload/2021/01/18/20210118105408-f12870d4.jpg,基隆市信義區信二路172號,11：30～15：00、17：00～21：30（週日休）,02-2425-2855
2021/01/19,食尚玩家,https://supertaste.tvbs.com.tw/review/328178,蛋黃家,https://cc.tvbs.com.tw/img/program/upload/2021/01/19/20210119105111-445682a3.jpg,台中市太平區光興路558號,12：00～19：00,04-2271-6645
2021/01/19,食尚玩家,https://supertaste.tvbs.com.tw/review/328178,樂樂書屋,https://cc.tvbs.com.tw/img/program/upload/2021/01/19/20210119105117-39332244.jpg,台中市西屯區玉成路6號,13：30～17：30（週六、日休）,04-2358-2083
2021/01/19,食尚玩家,https://supertaste.tvbs.com.tw/review/328178,樂成宮,https://cc.tvbs.com.tw/img/program/upload/2021/01/19/20210119105116-c8c20866.jpg,台中市東區旱溪街48號,06：30～22：00,04-2211-1928
2021/01/19,食尚玩家,https://supertaste.tvbs.com.tw/review/328178,MITAKA 3e CAFE,https://cc.tvbs.com.tw/img/program/upload/2021/01/19/20210119105108-3a5a92be.jpg,台中市沙鹿區東晉東路731號,17：00～24：00／假日16：00～24：00（週一休）,04-2631-8578
2021/01/19,食尚玩家,https://supertaste.tvbs.com.tw/review/328178,Churros & Co.吉拿棒,https://cc.tvbs.com.tw/img/program/upload/2021/01/19/20210119121325-38bfbff5.jpg,台中市東區旱溪東路一段（旱溪夜市內）,不定時（實際時間詳見FB公告）,
2021/01/20,2天1夜go,https://supertaste.tvbs.com.tw/review/328215,長榮小卷,https://cc.tvbs.com.tw/img/program/upload/2021/01/20/20210120110113-2616f39e.jpg,新北市瑞芳區深澳路153號,09：00～19：30／週六、日09：00～20：30（週二休）,0930-774-338
2021/01/21,瘋狂總部,https://supertaste.tvbs.com.tw/review/328245,四平街番茄牛肉麵,https://cc.tvbs.com.tw/img/program/upload/2021/01/21/20210121102021-16c775be.jpg,台北市中山區四平街93號,11：00～14：00、17：00～20：00（週日休）,02-2509-0220
2021/01/20,2天1夜go,https://supertaste.tvbs.com.tw/review/328211,青麥芋圓嫩仙草,https://cc.tvbs.com.tw/img/program/upload/2021/01/20/20210120101354-b15c85d0.jpg,雲林縣斗六市中正路30號,10：30～21：30／週六、日10：30～20：30（週一休）,05-537-6168
2021/01/21,瘋狂總部,https://supertaste.tvbs.com.tw/review/328248,田村壽司,https://cc.tvbs.com.tw/img/program/upload/2021/01/21/20210121104820-e6dc57c7.jpg,花蓮縣花蓮市德安一街225號,11：00～14：00、16：30～20：00（週三休）,03-834-8673
2021/01/14,瘋狂總部,https://supertaste.tvbs.com.tw/review/328102,索菲烤布蕾,https://cc.tvbs.com.tw/img/program/upload/2021/01/14/20210114134652-c6298823.jpg,台北市中正區羅斯福路四段92號（水源市場２樓1號攤）,12：00～20：00（週一休）,0918-820-708
2021/01/14,瘋狂總部,https://supertaste.tvbs.com.tw/review/328102,雄記蔥抓餅,https://cc.tvbs.com.tw/img/program/upload/2021/01/14/20210114134656-428d85f0.jpg,台北市中正區羅斯福路四段108巷2號,15：30～24：30,0932-948-003
2021/01/19,食尚玩家,https://supertaste.tvbs.com.tw/review/328178,曾氏福建炒麵,https://cc.tvbs.com.tw/img/program/upload/2021/01/19/20210119105113-106debcf.jpg,台中市東區旱溪東路一段（旱溪夜市內）,18：00～24：00（週一、三休）,0982-848-141
2021/01/19,食尚玩家,https://supertaste.tvbs.com.tw/review/328178,印度阿三甩餅,https://cc.tvbs.com.tw/img/program/upload/2021/01/19/20210119121328-ca4440da.jpg,台中市東區旱溪東路一段（旱溪夜市內）,18：00～售完為止（週一、三、日休）,0982-763-098
2021/01/20,2天1夜go,https://supertaste.tvbs.com.tw/review/328215,咖啡老度CAFE LADOO,https://cc.tvbs.com.tw/img/program/upload/2021/01/20/20210120110106-3b50ec2b.jpg,新北市瑞芳區深澳路189-8號,11：00～20：00（週二休）,02-2497-5102
2021/01/20,2天1夜go,https://supertaste.tvbs.com.tw/review/328215,玫瑰山城Rose Villa,https://cc.tvbs.com.tw/img/program/upload/2021/01/20/20210120110109-339e70bb.jpg,新北市瑞芳區洞頂路105號,08：00～19：00,02-2496-1818
2021/01/20,2天1夜go,https://supertaste.tvbs.com.tw/review/328215,玫瑰山城柑仔店,https://cc.tvbs.com.tw/img/program/upload/2021/01/20/20210120110110-192c0dc9.jpg,新北市瑞芳區洞頂路155-1號,11：00～20：00,02-2496-1818
2021/01/20,2天1夜go,https://supertaste.tvbs.com.tw/review/328215,金瓜石土雞城,https://cc.tvbs.com.tw/img/program/upload/2021/01/20/20210120110111-a283711e.jpg,新北市瑞芳區金光路296號,11：00～21：00（週一休）,02-2496-2535
2021/01/20,2天1夜go,https://supertaste.tvbs.com.tw/review/328215,山城美館,https://cc.tvbs.com.tw/img/program/upload/2021/01/20/20210120110103-cb42f776.jpg,新北市瑞芳區洞頂路155-8號,09：30～17：30（週一休）,0963-663-003
2021/01/22,食尚玩家,https://supertaste.tvbs.com.tw/review/328173,鳥人創意旅店,https://cc.tvbs.com.tw/img/program/upload/2021/01/22/20210122105848-5e7322f8.jpg,台中市北屯區經貿三路二段55號,20：00～24：00,04-2426-2777
2021/01/20,2天1夜go,https://supertaste.tvbs.com.tw/review/328211,阿婆水餃川味麵食館,https://cc.tvbs.com.tw/img/program/upload/2021/01/20/20210120101355-3633f432.jpg,雲林縣斗六市中正路56號,11：00～19：30（週六休）,05-537-0628
2021/01/20,2天1夜go,https://supertaste.tvbs.com.tw/review/328211,老街碗粿,https://cc.tvbs.com.tw/img/program/upload/2021/01/20/20210120101358-529f08c9.jpg,雲林縣斗六市太平路122號,10：30～14：20、16：30～19：30／週六10：30～14：00、16：30～19：30（週日休）,05-532-3093
2021/01/21,瘋狂總部,https://supertaste.tvbs.com.tw/review/328248,老店家臭豆腐,https://cc.tvbs.com.tw/img/program/upload/2021/01/21/20210121104825-3dd7b7b3.jpg,花蓮縣吉安鄉北安街64-1號,11：30～21：00（週一休）,0933-483-606
2021/01/21,瘋狂總部,https://supertaste.tvbs.com.tw/review/328248,流氓雞排,https://cc.tvbs.com.tw/img/program/upload/2021/01/21/20210121104826-4c0c9c98.jpg,花蓮縣花蓮市富強路9號,16：30～凌晨01：00,03-856-7197
2021/01/21,瘋狂總部,https://supertaste.tvbs.com.tw/review/328248,宵夜人家,https://cc.tvbs.com.tw/img/program/upload/2021/01/21/20210121104828-9dddb00f.jpg,花蓮縣花蓮市建國路49號,18：00～凌晨01：00（週日休）,03-833-3926
2021/01/21,瘋狂總部,https://supertaste.tvbs.com.tw/review/328248,台灣土羊羊肉爐,https://cc.tvbs.com.tw/img/program/upload/2021/01/21/20210121104818-ce056fa1.jpg,花蓮縣吉安鄉和平路一段171號,16：00～24：00,03-857-8506
2021/01/21,瘋狂總部,https://supertaste.tvbs.com.tw/review/328248,宵記涼麵,https://cc.tvbs.com.tw/img/program/upload/2021/01/21/20210121104830-a4185151.jpg,花蓮縣花蓮市民國路40號,11：30～14：00、17：30～21：00（週二休）,0968-036-175
2021/01/25,熱血48小時,https://supertaste.tvbs.com.tw/review/328320,汪汪糖黑糖飲品專賣店,https://cc.tvbs.com.tw/img/program/upload/2021/01/25/20210125101718-11ff4713.jpg,新北市樹林區保安街二段70號（樹林興仁夜市N1-2攤位）,17：00～23：00（週一、二、四休）,0963-300-754
2021/01/25,熱血48小時,https://supertaste.tvbs.com.tw/review/328325,漁貨海鮮燒烤,https://cc.tvbs.com.tw/img/program/upload/2021/01/25/20210125112600-cd6cb2ad.jpg,新北市樹林區保安街二段70號（樹林興仁花園夜市AB10-20攤位）,17：00～23：00（週一、二、四休）,
2021/01/20,2天1夜go,https://supertaste.tvbs.com.tw/review/328215,春興水餃店,https://cc.tvbs.com.tw/img/program/upload/2021/01/20/20210120110104-4b03e911.jpg,基隆市中正區環港街68號,11：00～20：00（週一休）,02-2469-0300
2021/01/22,食尚玩家,https://supertaste.tvbs.com.tw/review/328173,CMYK Gallery,https://cc.tvbs.com.tw/img/program/upload/2021/01/22/20210122105852-9bc071a8.jpg,台中市北區德化街580號,10:00~19:00（週二、日休，採預約制，早午餐時間：09：00～18：00）,04-2201-7999
2021/01/26,食尚玩家,https://supertaste.tvbs.com.tw/review/328358,Cyclo洛城牛肉粉（忠孝店）,https://cc.tvbs.com.tw/img/program/upload/2021/01/26/20210126105133-202a16cd.jpg,台北市大安區大安路一段75巷9號,11：00～21：00,02-2778-2569
2021/01/27,2天1夜go,https://supertaste.tvbs.com.tw/review/328390,台中阿彬爌肉飯,https://cc.tvbs.com.tw/img/program/upload/2021/01/27/20210127101754-33ae279b.jpg,台中市西區樂群街41號,06：30～13：00,04-2228-7408
2021/01/27,2天1夜go,https://supertaste.tvbs.com.tw/review/328391,柳川東路米粉湯,https://cc.tvbs.com.tw/img/program/upload/2021/01/27/20210127105029-d6072df8.jpg,台中市中區柳川東路三段22號,07：30～15：30,0953-280-819
2021/01/28,瘋狂總部,https://supertaste.tvbs.com.tw/review/328422,阿全野生龍蝦,https://cc.tvbs.com.tw/img/program/upload/2021/01/28/20210128102935-4e5ad50a.jpg,屏東縣恆春鎮坑內路36號,採電話預約制,08-885-1189
2021/01/21,瘋狂總部,https://supertaste.tvbs.com.tw/review/328248,福建街張家香腸,https://cc.tvbs.com.tw/img/program/upload/2021/01/21/20210121104831-233a6ed4.jpg,花蓮縣花蓮市福建街205號,13：30～18：30（週二休）,0915-625-262
2021/01/25,熱血48小時,https://supertaste.tvbs.com.tw/review/328320,月見山沙威瑪（樹林興仁夜市店）,https://cc.tvbs.com.tw/img/program/upload/2021/01/25/20210125101716-993f0321.jpg,新北市樹林區保安街二段70號（樹林興仁夜市內）,17：00～24：00（週一、二、四休）,0915-317-380
2021/01/25,熱血48小時,https://supertaste.tvbs.com.tw/review/328325,爆蛋糕,https://cc.tvbs.com.tw/img/program/upload/2021/01/25/20210125235508-691c955d.jpg,新北市樹林區保安街二段70號（樹林興仁花園夜市C18攤位）,17：00～24：00（週一、二、四休）,
2021/01/25,熱血48小時,https://supertaste.tvbs.com.tw/review/328325,二姐藥膳麻油雞飯,https://cc.tvbs.com.tw/img/program/upload/2021/01/25/20210125112553-d9e0cbff.jpg,新北市樹林區保安街二段70號（樹林興仁花園夜市M2攤位）,17：00～24：00（週一、二、四休）,0915-317-380
2021/01/25,熱血48小時,https://supertaste.tvbs.com.tw/review/328325,籃球九宮格,https://cc.tvbs.com.tw/img/program/upload/2021/01/25/20210125112601-a2bee9a6.jpg,新北市樹林區保安街二段70號（樹林興仁花園夜市B特區5攤位）,17：30～23：00／週六、日17：00～23：30（週一、二、四休）,
2021/01/25,熱血48小時,https://supertaste.tvbs.com.tw/review/328325,鼎好美食當歸羊肉湯,https://cc.tvbs.com.tw/img/program/upload/2021/01/26/20210126103307-3eb22a6c.jpg,新北市樹林區保安街二段70號（樹林興仁花園夜市KL1攤位）,17：00～24：00（週一、二、四休）,
2021/01/25,熱血48小時,https://supertaste.tvbs.com.tw/review/328325,火爆雞排,https://cc.tvbs.com.tw/img/program/upload/2021/01/25/20210125112555-58e505da.jpg,新北市樹林區保安街二段70號（樹林興仁花園夜市P01攤位）,16：30～23：30（週一、二、四休）,0913-102-167
2021/01/26,食尚玩家,https://supertaste.tvbs.com.tw/review/328358,老街碗粿,https://cc.tvbs.com.tw/img/program/upload/2021/01/20/20210120101358-529f08c9.jpg,雲林縣斗六市太平路122號,10：30～14：20、16：30～19：30／週六10：30～14：00、16：30～19：30（週日休）,05-532-3093
2021/01/26,食尚玩家,https://supertaste.tvbs.com.tw/review/328358,斗六珍有味碳烤,https://cc.tvbs.com.tw/img/program/upload/2021/01/26/20210126105134-c36275a7.jpg,雲林縣斗六市鎮南路300號,18：45～24：15（週日休）,0918-897-095
2021/01/26,食尚玩家,https://supertaste.tvbs.com.tw/review/328358,鵝媽媽 鵝童樂園,https://cc.tvbs.com.tw/img/program/upload/2021/01/26/20210126104529-212bcfc5.jpg,雲林縣斗六市嘉新路222號,09：00～18：00,05-535-1789
2021/01/26,食尚玩家,https://supertaste.tvbs.com.tw/review/328358,崙仔當歸鴨肉麵線,https://cc.tvbs.com.tw/img/program/upload/2021/01/26/20210126105136-4106be2f.jpg,雲林縣元長鄉安北82-8號,07：00～16：00,05-786-2736
2021/01/26,食尚玩家,https://supertaste.tvbs.com.tw/review/328358,橙色農作休閒果園,https://cc.tvbs.com.tw/img/program/upload/2021/01/26/20210126105137-3e2fc94d.jpg,雲林縣林內鄉和興31號,採電話預約制,0937-381-765
2021/01/27,2天1夜go,https://supertaste.tvbs.com.tw/review/328390,太空紅茶冰,https://cc.tvbs.com.tw/img/program/upload/2020/04/16/20200416192140-4c85ef95.jpg,台中市西區樂群街41-1號,07：00～15：00（週四休）,04-2227-9472
2021/01/27,2天1夜go,https://supertaste.tvbs.com.tw/review/328390,台中正老牌魷魚羹,https://cc.tvbs.com.tw/img/program/upload/2021/01/27/20210127101753-060d7b69.jpg,台中市西區樂群街65號,09：30～22：00,04-2375-0122
2021/01/27,2天1夜go,https://supertaste.tvbs.com.tw/review/328391,窩巷HIDDEN LANE,https://cc.tvbs.com.tw/img/program/upload/2021/01/27/20210127105035-d2e9f699.jpg,台中市西區柳川東路二段56號,12：30～19：30,04-2377-0008
2021/01/27,2天1夜go,https://supertaste.tvbs.com.tw/review/328391,小小麥（國美店）,https://cc.tvbs.com.tw/img/program/upload/2021/01/27/20210127105024-517097ee.jpg,台中市西區自治街161號,17：00～24：00,04-2375-4506
2021/01/27,2天1夜go,https://supertaste.tvbs.com.tw/review/328391,台中豐邑MOXY酒店,https://cc.tvbs.com.tw/img/program/upload/2020/09/28/20200928160746-33e8a6ca.jpg,台中市南屯區文心南六路288號,飯店住宿24小時營業,04-3600-7000
2021/01/27,2天1夜go,https://supertaste.tvbs.com.tw/review/328391,上海未名麵點•酸梅湯,https://cc.tvbs.com.tw/img/program/upload/2021/01/27/20210127105026-801fd3bd.jpg,台中市中區市府路69號,07：00～14：00（週日公休）,04-2225-0377
2021/01/27,2天1夜go,https://supertaste.tvbs.com.tw/review/328391,台中李記草屯麻糬,https://cc.tvbs.com.tw/img/program/upload/2021/01/27/20210127105027-6ef7cf9a.jpg,台中市北區西屯路一段399號,09：30～22：00（售完為止，公休時間詳見FB公告）,04-2323-9172
2021/01/27,2天1夜go,https://supertaste.tvbs.com.tw/review/328391,華泰咖啡店,https://cc.tvbs.com.tw/img/program/upload/2021/01/27/20210127105032-8bc26ff5.jpg,台中市中區三民路二段18巷32號,09：00～15：00、17：00～21：00,04-2224-0011
2021/01/28,瘋狂總部,https://supertaste.tvbs.com.tw/review/328422,草地餐桌實驗室,https://cc.tvbs.com.tw/img/program/upload/2021/01/07/20210107113040-0d682ec2.jpg,屏東縣滿州鄉興海路33號,10：00～17：00,0979-525-038
2021/01/28,瘋狂總部,https://supertaste.tvbs.com.tw/review/328422,門馬羅山,https://cc.tvbs.com.tw/img/program/upload/2021/01/28/20210128102937-38071922.jpg,屏東縣滿州鄉（恆春鎮沿著200號縣道，在大崎轉入產業道路，約1公里後便是「門馬羅山」的大草原）,24小時開放,08-886-1321
2021/01/28,瘋狂總部,https://supertaste.tvbs.com.tw/review/328425,ChocoChez Bakery,https://cc.tvbs.com.tw/img/program/upload/2021/01/28/20210128105632-316123bf.jpg,台北市大安區復興南路一段279巷24號,11：00～18：00（週二休）,02-2325-5062
2021/01/25,熱血48小時,https://supertaste.tvbs.com.tw/review/328325,從鈴開始,https://cc.tvbs.com.tw/img/program/upload/2021/01/25/20210125112558-2ad4dc94.jpg,隨機出沒（實際地點詳見FB公告）,不定時（實際時間詳見FB公告）,
2021/01/25,熱血48小時,https://supertaste.tvbs.com.tw/review/328325,貝蛤蛤海鮮專賣店（樹林店）,https://cc.tvbs.com.tw/img/program/upload/2021/01/25/20210125112557-1f9f46e9.jpg,新北市樹林區保安街2段70號（樹林興仁花園夜市EF6-8攤位）,17：00～24：00（週一、二、四休）,0972-107-375
2021/01/25,熱血48小時,https://supertaste.tvbs.com.tw/review/328325,樂拉麵,https://cc.tvbs.com.tw/img/program/upload/2021/01/26/20210126000138-ab4518fd.jpg,新北市樹林區保安街二段70號（樹林興仁花園夜市N5-10-N7-10攤位）,17：00～24：00（週一、二、四休）,
2021/02/01,熱血48小時,https://supertaste.tvbs.com.tw/review/328496,良盛行,https://cc.tvbs.com.tw/img/program/upload/2021/02/01/20210201101400-ca6920e4.jpg,基隆市仁愛區孝一路23巷4弄11號,10：00～18：00,02-2422-6806
2021/02/02,食尚玩家,https://supertaste.tvbs.com.tw/review/328538,SNOWTOWN雪樂地,https://cc.tvbs.com.tw/img/program/upload/2021/02/02/20210202102252-3634b20b.jpg,台中市梧棲區臺灣大道10段168號（台中三井Oulet Park 19900櫃）,11：00～21：30,04-2658-0882
2021/02/01,熱血48小時,https://supertaste.tvbs.com.tw/review/328502,東霖煎餃,https://cc.tvbs.com.tw/img/program/upload/2021/02/01/20210201105108-58f4009d.jpg,基隆市仁愛區愛三路49巷27號,07：30～14：00／週六、日07：30～13：00,02-2423-6296
2021/01/26,食尚玩家,https://supertaste.tvbs.com.tw/review/328358,林內下厝臭豆腐,https://cc.tvbs.com.tw/img/program/upload/2021/01/26/20210126105131-b1f39a4d.jpg,雲林縣林內鄉進興60號,14：30～17：30（週一休）,0937-798-532
2021/01/28,瘋狂總部,https://supertaste.tvbs.com.tw/review/328425,上海邵師傅湯包,https://cc.tvbs.com.tw/img/program/upload/2021/01/28/20210128105635-519b8ed4.jpg,台北市大安區樂利路31-1號,11：00～20：30（週日休）,02-2732-5148
2021/01/28,瘋狂總部,https://supertaste.tvbs.com.tw/review/328425,哈哈羅55泰式船麵（信義店）,https://cc.tvbs.com.tw/img/program/upload/2021/01/28/20210128105639-315a55aa.jpg,台北市信義區基隆路一段149號,18：00～23：00（週日休）,0955-877-443
2021/01/28,瘋狂總部,https://supertaste.tvbs.com.tw/review/328425,人人麵包專業烘焙,https://cc.tvbs.com.tw/img/program/upload/2021/01/28/20210128105633-89faf382.jpg,桃園市中壢區月眉路三段213號,12：00～18：00（週日休）,0933-783-215
2021/01/28,瘋狂總部,https://supertaste.tvbs.com.tw/review/328425,織田信長拉麵店,https://cc.tvbs.com.tw/img/program/upload/2021/01/28/20210128105641-e85ab835.jpg,桃園市中壢區環西路二段366巷10號,11：30～14：30、17：00～20：30（週三休）,0989-168-757
2021/01/28,瘋狂總部,https://supertaste.tvbs.com.tw/review/328425,阿箴越南法國麵包,https://cc.tvbs.com.tw/img/program/upload/2021/01/28/20210128105638-87987047.jpg,桃園市中壢區前龍街7號,06：30～10：30（週一休）,0981-839-062
2021/02/02,食尚玩家,https://supertaste.tvbs.com.tw/review/328542,MITSUI OUTLET PARK台中港,https://cc.tvbs.com.tw/img/program/upload/2021/02/02/20210202104546-7acf33af.jpg,台中市梧棲區臺灣大道10段168號,11：00～21：30／週六、日10：30～21：30,04-2521-8999
2021/02/01,熱血48小時,https://supertaste.tvbs.com.tw/review/328496,嗜吃症Eataholic,https://cc.tvbs.com.tw/img/program/upload/2021/02/01/20210201101402-b65a1227.jpg,隨機出沒（實際地點詳見FB公告）,不定時（實際時間詳見FB公告）,
2021/02/01,熱血48小時,https://supertaste.tvbs.com.tw/review/328496,口福麻花,https://cc.tvbs.com.tw/img/program/upload/2021/02/01/20210201101359-e27949c6.jpg,基隆市仁愛區仁二路77號,09：00～22：00,02-2423-3584
2021/02/01,熱血48小時,https://supertaste.tvbs.com.tw/review/328502,委託行街區,https://cc.tvbs.com.tw/img/program/upload/2021/02/01/20210201105105-847e67f7.jpg,基隆市仁愛區孝一路23巷3弄2號,14：00～20：00／週六、日14：00～21：00,02-2425-8838
2021/02/01,熱血48小時,https://supertaste.tvbs.com.tw/review/328502,金派甜點,https://cc.tvbs.com.tw/img/program/upload/2021/02/01/20210201105109-666bcbe0.jpg,基隆市仁愛區愛三路75號2樓,14：00～22：30／週六、日12：00～22：30,02-2428-2479
2021/02/01,熱血48小時,https://supertaste.tvbs.com.tw/review/328502,旅人之子,https://cc.tvbs.com.tw/img/program/upload/2021/02/01/20210201105111-9ae9bc19.jpg,隨機出沒（實際地點詳見FB公告）,不定時（實際時間詳見FB公告）,
2021/02/01,熱血48小時,https://supertaste.tvbs.com.tw/review/328502,下麵,https://cc.tvbs.com.tw/img/program/upload/2021/02/01/20210201105101-14e2e6b1.jpg,基隆市中正區正濱路96號,不定時（實際時間詳見FB公告）  ,0936-455-939
2021/02/01,熱血48小時,https://supertaste.tvbs.com.tw/review/328502,海順極鮮海產批發專賣,https://cc.tvbs.com.tw/img/program/upload/2021/02/01/20210201105112-21fe429b.jpg,基隆市仁愛區愛一路15號,凌晨02：00～12：00（週一休）,02-2421-6681
